InputID,TargetID,Distance
SJNN,5230,2.59322034361
SJNN,5233,2.70672576197
SJNN,3204,2.73099402242
SJNN,3206,2.76295246982
PA12,12681,0.00183967388414
PA12,1644,0.656887040822
PA12,2299,0.776089546638
PA12,2301,0.788919884652
PA12,2297,0.870943732052
PA12,3314,0.887836350011
PA12,3210,0.989741877663
PA12,3321,1.03261482868
PA12,3315,1.12425147738
PA12,3320,1.23663955314
GBLN,12797,2.03973495114
GBLN,2417,2.36279573195
GBLN,297,2.3810515053
GBLN,2415,2.4999624939
GBLN,120,2.57119436661
GBLN,12798,2.60134209033
GBLN,12799,2.72556501865
GBLN,2416,4.21070857112
GBLN,2414,5.50115755736
GBLN,3213,8.72315369983
FCBC,3319,0.403744287885
FCBC,3310,0.497666002455
FCBC,3320,0.964886236818
FCBC,101,1.05930611723
FCBC,3210,1.10092372579
FCBC,3314,1.1615874698
FCBC,3321,1.23674227307
FCBC,12681,1.32599828431
FCBC,2297,1.40149400641
FCBC,2299,1.6061262248
PGC,12681,0.00207696894537
PGC,1644,0.659527644455
PGC,2299,0.777359063625
PGC,2301,0.791067452118
PGC,2297,0.871231951779
PGC,3314,0.885583600684
PGC,3210,0.987333132129
PGC,3321,1.03044131992
PGC,3315,1.12545160438
PGC,3320,1.23396528063
MWAB,101,0.398690697283
MWAB,3310,0.51445045641
MWAB,3319,0.962797108481
MWAB,3309,1.11651478812
MWAB,3320,1.20390210237
MWAB,3210,1.50297201308
MWAB,3321,1.6057868078
MWAB,3314,1.62122924724
MWAB,13076,1.902701572
MWAB,3217,1.97723652407
SADO,7825,1.25085620676
SADO,3188,1.25138133676
SADO,7826,1.29351894072
SADO,7824,1.39219224606
SADO,12950,1.48955807205
SADO,3218,1.50969773465
SADO,7839,1.63005007592
SADO,7823,1.70855531078
SADO,3782,1.73412377009
SADO,7827,1.7541497228
BANO,7824,0.186016001462
BANO,7825,0.380274575537
BANO,3218,0.60269424487
BANO,3788,0.608354791877
BANO,7823,0.684417089792
BANO,7826,0.891788962031
BANO,3209,0.974494100957
BANO,12486,1.04746701752
BANO,3783,1.17254661008
BANO,8387,1.21935308783
PLBC,114,1.12291566224
PLBC,3449,1.91310490682
PLBC,1176,3.85201123889
PLBC,1147,4.93709479193
PLBC,1146,4.97971165676
PLBC,1150,5.029545803
PLBC,1144,5.03373688074
PLBC,11613,5.45742043318
PLBC,1145,5.50312789098
PLBC,3448,5.5091458126
KIMN,7589,4.3261844738
KIMN,7590,4.5683371032
KIMN,3446,4.61512102861
KIMN,7591,4.86306035837
KIMN,7592,5.11335650494
KIMN,7530,5.68684101398
KIMN,7529,5.72819061796
KIMN,5214,5.8082864774
KIMN,5218,5.91460234083
KIMN,5217,6.15443489516
PNT,2081,0.0058768784231
PNT,72,0.460390635982
PNT,2561,0.598293521359
PNT,2562,0.598293521359
PNT,3299,0.842914786737
PNT,2565,0.99597306073
PNT,2564,0.99597306073
PNT,3311,1.07719048348
PNT,2563,1.08356205992
PNT,3312,1.17752721315
VABQ,12678,0.241404977786
VABQ,12809,0.430907836202
VABQ,3784,0.614253175246
VABQ,3790,0.695085723706
VABQ,3785,0.779611802951
VABQ,12951,0.966124196623
VABQ,12059,1.11975879693
VABQ,3789,1.33490769842
VABQ,3786,1.36152662967
VABQ,3219,1.63672091796
TWGB,12681,0.806966249232
TWGB,2297,0.828284569094
TWGB,3319,0.865805132463
TWGB,2299,1.00675981614
TWGB,3314,1.05138029628
TWGB,3210,1.06068549882
TWGB,3310,1.10100886799
TWGB,3320,1.10349106358
TWGB,3321,1.18136765124
TWGB,2301,1.22525847371
PLIO,3186,3.69786369919
PLIO,3187,3.7215162149
PLIO,12950,3.82726253839
PLIO,3188,4.08135452243
PLIO,7839,4.49597675014
PLIO,3184,4.71953740718
PLIO,7844,4.75336160394
PLIO,7840,4.79680799468
PLIO,3183,4.98349368795
PLIO,7841,5.0506789977
HRMB,3211,0.0965710619182
HRMB,2567,0.318825924291
HRMB,2566,0.318825924291
HRMB,3315,0.560925993336
HRMB,3322,1.33095002536
HRMB,3304,1.4087540488
